Date,ModelYear,Month,Day,Rainfall_mm,EnsembleMember
2064-07-06,2064,7,6,0.05112331,11
2064-07-07,2064,7,7,0.0001113041,11
2064-07-08,2064,7,8,0.07497387,11
2064-07-09,2064,7,9,2.9989321e-06,11
2064-07-10,2064,7,10,4.043174e-05,11
2064-07-11,2064,7,11,2.289375e-05,11
2064-07-12,2064,7,12,0.0029081246,11
2064-07-13,2064,7,13,0.00045155376,11
2064-07-14,2064,7,14,0.005994861,11
2064-07-15,2064,7,15,0.12536709,11
2064-07-16,2064,7,16,1.0997895,11
2064-07-17,2064,7,17,0.0041323113,11
2064-07-18,2064,7,18,4.6129306e-05,11
2064-07-19,2064,7,19,0.00076565327,11
2064-07-20,2064,7,20,0.004776248,11
2064-07-21,2064,7,21,5.8119113e-06,11
2064-07-22,2064,7,22,3.261262e-08,11
2064-07-23,2064,7,23,9.2338814e-07,11
2064-07-24,2064,7,24,0.0,11
2064-07-25,2064,7,25,0.0,11
2064-07-26,2064,7,26,0.0,11
2064-07-27,2064,7,27,0.0,11
2064-07-28,2064,7,28,0.0,11
2064-07-29,2064,7,29,6.062571e-06,11
2064-07-30,2064,7,30,0.00012730187,11
2064-08-01,2064,8,1,0.00041708563,11
2064-08-02,2064,8,2,0.39057443,11
2064-08-03,2064,8,3,0.0,11
2064-08-04,2064,8,4,0.0,11
2064-08-05,2064,8,5,0.0,11
2064-08-06,2064,8,6,1.0974179e-05,11
2064-08-07,2064,8,7,2.3283754e-05,11
2064-08-08,2064,8,8,5.494616e-05,11
2064-08-09,2064,8,9,0.29394197,11
2064-08-10,2064,8,10,4.5841232e-05,11
2064-08-11,2064,8,11,7.4259505,11
2064-08-12,2064,8,12,6.5388308,11
2064-08-13,2064,8,13,0.00032457424,11
2064-08-14,2064,8,14,1.1175147,11
2064-08-15,2064,8,15,11.885352,11
2064-08-16,2064,8,16,0.24354374,11
2064-08-17,2064,8,17,0.00013663182,11
2064-08-18,2064,8,18,1.0267384e-07,11
2064-08-19,2064,8,19,7.061454e-05,11
2064-08-20,2064,8,20,11.189302,11
2064-08-21,2064,8,21,8.585408,11
2064-08-22,2064,8,22,0.0038100563,11
2064-08-23,2064,8,23,0.42612165,11
2064-08-24,2064,8,24,0.33298782,11
2064-08-25,2064,8,25,26.349726,11
2064-08-26,2064,8,26,0.54749,11
2064-08-27,2064,8,27,0.025896728,11
2064-08-28,2064,8,28,7.3460856e-06,11
2064-08-29,2064,8,29,1.25012675e-05,11
2064-08-30,2064,8,30,7.095778e-06,11
2064-09-01,2064,9,1,0.0,11
2064-09-02,2064,9,2,0.0004195442,11
2064-09-03,2064,9,3,8.416062e-06,11
2064-09-04,2064,9,4,2.0491447e-05,11
2064-09-05,2064,9,5,3.5584493e-05,11
2064-09-06,2064,9,6,2.439289e-05,11
2064-09-07,2064,9,7,3.0209645e-05,11
2064-09-08,2064,9,8,8.24308e-05,11
2064-09-09,2064,9,9,0.0,11
2064-09-10,2064,9,10,0.0002368378,11
2064-09-11,2064,9,11,1.1491921,11
2064-09-12,2064,9,12,5.1407438e-05,11
2064-09-13,2064,9,13,0.00019594033,11
2064-09-14,2064,9,14,11.70814,11
2064-09-15,2064,9,15,5.943929,11
2064-09-16,2064,9,16,2.256474,11
2064-09-17,2064,9,17,11.280545,11
2064-09-18,2064,9,18,1.7908757,11
2064-09-19,2064,9,19,1.7446808e-05,11
2064-09-20,2064,9,20,3.2063836e-05,11
2064-09-21,2064,9,21,2.3763998,11
2064-09-22,2064,9,22,0.0001486142,11
2064-09-23,2064,9,23,4.1055508e-05,11
2064-09-24,2064,9,24,0.0,11
2064-09-25,2064,9,25,4.5417142e-05,11
2064-09-26,2064,9,26,7.2752873e-06,11
2064-09-27,2064,9,27,0.0,11
2064-09-28,2064,9,28,0.0,11
2064-09-29,2064,9,29,0.0,11
2064-09-30,2064,9,30,0.0,11
2064-10-01,2064,10,1,1.4816591e-05,11
2064-10-02,2064,10,2,0.00010361404,11
2064-10-03,2064,10,3,7.861714e-05,11
2064-10-04,2064,10,4,6.661091,11
2064-10-05,2064,10,5,7.516513e-06,11
2064-10-06,2064,10,6,5.744464e-05,11
2064-10-07,2064,10,7,1.8743504,11
2064-10-08,2064,10,8,0.117572054,11
2064-10-09,2064,10,9,0.017887898,11
2064-10-10,2064,10,10,6.128264e-05,11
2064-10-11,2064,10,11,1.4588527e-05,11
2064-10-12,2064,10,12,1.660302,11
2064-10-13,2064,10,13,22.324192,11
2064-10-14,2064,10,14,0.005982376,11
2064-10-15,2064,10,15,2.9687145,11
2064-10-16,2064,10,16,1.6661764,11
2064-10-17,2064,10,17,0.39722598,11
2064-10-18,2064,10,18,0.5187859,11
2064-10-19,2064,10,19,0.36411077,11
2064-10-20,2064,10,20,6.0223563e-05,11
2064-10-21,2064,10,21,2.4694407e-05,11
2064-10-22,2064,10,22,5.3285705e-05,11
2064-10-23,2064,10,23,1.7900066,11
2064-10-24,2064,10,24,0.11735272,11
2064-10-25,2064,10,25,3.7890353e-05,11
2064-10-26,2064,10,26,4.4431454e-05,11
2064-10-27,2064,10,27,5.6321373e-05,11
2064-10-28,2064,10,28,4.020403e-05,11
2064-10-29,2064,10,29,2.1828193e-05,11
2064-10-30,2064,10,30,1.9919707e-05,11
2064-11-01,2064,11,1,2.61328e-05,11
2064-11-02,2064,11,2,3.1010735e-05,11
2064-11-03,2064,11,3,0.00025886836,11
2064-11-04,2064,11,4,1.5368087e-06,11
2064-11-05,2064,11,5,3.4325282e-07,11
2064-11-06,2064,11,6,0.009513011,11
2064-11-07,2064,11,7,4.7814618e-05,11
2064-11-08,2064,11,8,0.5666375,11
2064-11-09,2064,11,9,0.4771141,11
2064-11-10,2064,11,10,0.16401564,11
2064-11-11,2064,11,11,1.8757433,11
2064-11-12,2064,11,12,1.0066156,11
2064-11-13,2064,11,13,1.8283817,11
2064-11-14,2064,11,14,15.925913,11
2064-11-15,2064,11,15,41.322376,11
2064-11-16,2064,11,16,27.07551,11
2064-11-17,2064,11,17,21.486734,11
2064-11-18,2064,11,18,4.2317843,11
2064-11-19,2064,11,19,3.3093045,11
2064-11-20,2064,11,20,5.115092,11
2064-11-21,2064,11,21,8.742326,11
2064-11-22,2064,11,22,25.651316,11
2064-11-23,2064,11,23,4.9531,11
2064-11-24,2064,11,24,14.666315,11
2064-11-25,2064,11,25,5.140641,11
2064-11-26,2064,11,26,9.2414255,11
2064-11-27,2064,11,27,5.34331,11
2064-11-28,2064,11,28,6.3826785,11
2064-11-29,2064,11,29,3.2667143,11
2064-11-30,2064,11,30,9.092795,11
2064-12-01,2064,12,1,3.9424906,11
2064-12-02,2064,12,2,6.538985,11
2064-12-03,2064,12,3,1.2906231,11
2064-12-04,2064,12,4,2.1697118,11
2064-12-05,2064,12,5,8.604093,11
2064-12-06,2064,12,6,0.00049546105,11
2064-12-07,2064,12,7,0.00015859313,11
2064-12-08,2064,12,8,0.015177955,11
2064-12-09,2064,12,9,6.416043,11
2064-12-10,2064,12,10,16.002493,11
2064-12-11,2064,12,11,8.184654,11
2064-12-12,2064,12,12,5.144661,11
2064-12-13,2064,12,13,24.876781,11
2064-12-14,2064,12,14,3.2322814,11
2064-12-15,2064,12,15,15.41326,11
2064-12-16,2064,12,16,3.0493083,11
2064-12-17,2064,12,17,6.4181476,11
2064-12-18,2064,12,18,0.6569747,11
2064-12-19,2064,12,19,7.8014326,11
2064-12-20,2064,12,20,0.14764245,11
2064-12-21,2064,12,21,5.8379915e-06,11
2064-12-22,2064,12,22,9.807512,11
2064-12-23,2064,12,23,2.3417985,11
2064-12-24,2064,12,24,16.025827,11
2064-12-25,2064,12,25,2.1229563,11
2064-12-26,2064,12,26,18.997807,11
2064-12-27,2064,12,27,3.199102,11
2064-12-28,2064,12,28,6.147703,11
2064-12-29,2064,12,29,36.04316,11
2064-12-30,2064,12,30,13.975163,11
2065-01-01,2065,1,1,21.352255,11
2065-01-02,2065,1,2,0.0054162606,11
2065-01-03,2065,1,3,0.09151694,11
2065-01-04,2065,1,4,39.052544,11
2065-01-05,2065,1,5,4.9799232,11
2065-01-06,2065,1,6,1.8414761,11
2065-01-07,2065,1,7,27.777977,11
2065-01-08,2065,1,8,18.98176,11
2065-01-09,2065,1,9,9.332423,11
2065-01-10,2065,1,10,0.20522244,11
2065-01-11,2065,1,11,8.191697,11
2065-01-12,2065,1,12,11.068065,11
2065-01-13,2065,1,13,0.8537834,11
2065-01-14,2065,1,14,8.146824,11
2065-01-15,2065,1,15,15.023934,11
2065-01-16,2065,1,16,0.8374124,11
2065-01-17,2065,1,17,0.0015388901,11
2065-01-18,2065,1,18,0.00028635593,11
2065-01-19,2065,1,19,0.024926716,11
2065-01-20,2065,1,20,0.45216578,11
2065-01-21,2065,1,21,1.2319034,11
2065-01-22,2065,1,22,1.635156,11
2065-01-23,2065,1,23,0.3866009,11
2065-01-24,2065,1,24,4.1071496,11
2065-01-25,2065,1,25,3.4816067,11
2065-01-26,2065,1,26,1.9976759,11
2065-01-27,2065,1,27,0.13580728,11
2065-01-28,2065,1,28,4.7617874,11
2065-01-29,2065,1,29,14.639873,11
2065-01-30,2065,1,30,21.232912,11
2065-02-01,2065,2,1,23.43301,11
2065-02-02,2065,2,2,4.904001,11
2065-02-03,2065,2,3,8.350701,11
2065-02-04,2065,2,4,16.929794,11
2065-02-05,2065,2,5,9.171994,11
2065-02-06,2065,2,6,3.2955031,11
2065-02-07,2065,2,7,19.609034,11
2065-02-08,2065,2,8,2.6211176,11
2065-02-09,2065,2,9,12.564112,11
2065-02-10,2065,2,10,1.5620832,11
2065-02-11,2065,2,11,8.1678365e-05,11
2065-02-12,2065,2,12,2.555552,11
2065-02-13,2065,2,13,0.23168886,11
2065-02-14,2065,2,14,0.6653155,11
2065-02-15,2065,2,15,25.590126,11
2065-02-16,2065,2,16,0.003728161,11
2065-02-17,2065,2,17,0.004488239,11
2065-02-18,2065,2,18,1.2191381,11
2065-02-19,2065,2,19,7.361039,11
2065-02-20,2065,2,20,20.848656,11
2065-02-21,2065,2,21,5.773287,11
2065-02-22,2065,2,22,1.2634264,11
2065-02-23,2065,2,23,5.9051886,11
2065-02-24,2065,2,24,9.031137,11
2065-02-25,2065,2,25,4.108369,11
2065-02-26,2065,2,26,11.462494,11
2065-02-27,2065,2,27,2.1897268,11
2065-02-28,2065,2,28,1.6543357,11
2065-02-29,2065,2,29,23.902374,11
2065-02-30,2065,2,30,12.433544,11
2065-03-01,2065,3,1,12.776552,11
2065-03-02,2065,3,2,7.834965,11
2065-03-03,2065,3,3,4.945733,11
2065-03-04,2065,3,4,1.6412562,11
2065-03-05,2065,3,5,2.7286565,11
2065-03-06,2065,3,6,0.0035420435,11
2065-03-07,2065,3,7,1.8448015,11
2065-03-08,2065,3,8,0.8260844,11
2065-03-09,2065,3,9,1.1727825,11
2065-03-10,2065,3,10,5.6361866,11
2065-03-11,2065,3,11,10.150838,11
2065-03-12,2065,3,12,12.603864,11
2065-03-13,2065,3,13,0.0005005892,11
2065-03-14,2065,3,14,0.51015383,11
2065-03-15,2065,3,15,11.366613,11
2065-03-16,2065,3,16,2.6907586e-05,11
2065-03-17,2065,3,17,0.1445444,11
2065-03-18,2065,3,18,0.39818352,11
2065-03-19,2065,3,19,0.00064789294,11
2065-03-20,2065,3,20,4.3884296,11
2065-03-21,2065,3,21,2.064065,11
2065-03-22,2065,3,22,3.6717644e-05,11
2065-03-23,2065,3,23,5.5507226e-05,11
2065-03-24,2065,3,24,9.741391e-05,11
2065-03-25,2065,3,25,4.744047e-05,11
2065-03-26,2065,3,26,3.8370934e-05,11
2065-03-27,2065,3,27,2.9702069e-05,11
2065-03-28,2065,3,28,1.4636573e-05,11
2065-03-29,2065,3,29,1.849318e-05,11
2065-03-30,2065,3,30,8.5357875e-05,11
2065-04-01,2065,4,1,2.1499906,11
2065-04-02,2065,4,2,0.28832537,11
2065-04-03,2065,4,3,6.6298265,11
2065-04-04,2065,4,4,3.8041961,11
2065-04-05,2065,4,5,2.0872705,11
2065-04-06,2065,4,6,1.9139032,11
2065-04-07,2065,4,7,5.114002,11
2065-04-08,2065,4,8,15.215621,11
2065-04-09,2065,4,9,2.5330455,11
2065-04-10,2065,4,10,0.36886466,11
2065-04-11,2065,4,11,6.700389e-06,11
2065-04-12,2065,4,12,0.18864119,11
2065-04-13,2065,4,13,8.863199,11
2065-04-14,2065,4,14,26.829805,11
2065-04-15,2065,4,15,0.7045152,11
2065-04-16,2065,4,16,0.58926535,11
2065-04-17,2065,4,17,2.4661958,11
2065-04-18,2065,4,18,6.6711826,11
2065-04-19,2065,4,19,2.3189285,11
2065-04-20,2065,4,20,5.580732,11
2065-04-21,2065,4,21,14.207605,11
2065-04-22,2065,4,22,6.9719577,11
2065-04-23,2065,4,23,0.00014364794,11
2065-04-24,2065,4,24,1.8895661,11
2065-04-25,2065,4,25,2.3256373,11
2065-04-26,2065,4,26,0.3717967,11
2065-04-27,2065,4,27,13.392533,11
2065-04-28,2065,4,28,0.0032875729,11
2065-04-29,2065,4,29,0.00015048661,11
2065-04-30,2065,4,30,4.16464e-06,11
2065-05-01,2065,5,1,0.00022976665,11
2065-05-02,2065,5,2,0.00049057236,11
2065-05-03,2065,5,3,3.7313898e-06,11
2065-05-04,2065,5,4,0.00012803658,11
2065-05-05,2065,5,5,0.0002461802,11
2065-05-06,2065,5,6,0.001523543,11
2065-05-07,2065,5,7,0.00075831945,11
2065-05-08,2065,5,8,0.005402802,11
2065-05-09,2065,5,9,0.20365644,11
2065-05-10,2065,5,10,7.678166,11
2065-05-11,2065,5,11,7.8852363,11
2065-05-12,2065,5,12,0.22589828,11
2065-05-13,2065,5,13,1.2363425,11
2065-05-14,2065,5,14,1.012248,11
2065-05-15,2065,5,15,0.34129244,11
2065-05-16,2065,5,16,0.0018641081,11
2065-05-17,2065,5,17,2.9160727e-05,11
2065-05-18,2065,5,18,0.093928985,11
2065-05-19,2065,5,19,0.00048583993,11
2065-05-20,2065,5,20,7.4123476e-05,11
2065-05-21,2065,5,21,0.00028898715,11
2065-05-22,2065,5,22,0.00043180553,11
2065-05-23,2065,5,23,2.4330006e-05,11
2065-05-24,2065,5,24,0.00090319035,11
2065-05-25,2065,5,25,0.007248077,11
2065-05-26,2065,5,26,8.581052,11
2065-05-27,2065,5,27,4.712077,11
2065-05-28,2065,5,28,2.7719538,11
2065-05-29,2065,5,29,0.086909495,11
2065-05-30,2065,5,30,0.09158425,11
2065-06-01,2065,6,1,4.0565286,11
2065-06-02,2065,6,2,5.0069197e-05,11
2065-06-03,2065,6,3,0.015370389,11
2065-06-04,2065,6,4,3.0291534e-05,11
2065-06-05,2065,6,5,0.011543886,11
2065-06-06,2065,6,6,1.2814453,11
2065-06-07,2065,6,7,0.8762915,11
2065-06-08,2065,6,8,0.0021692594,11
2065-06-09,2065,6,9,0.31404006,11
2065-06-10,2065,6,10,6.56146e-05,11
2065-06-11,2065,6,11,0.2699517,11
2065-06-12,2065,6,12,0.14656845,11
2065-06-13,2065,6,13,0.3123219,11
2065-06-14,2065,6,14,5.278223e-05,11
2065-06-15,2065,6,15,0.0,11
2065-06-16,2065,6,16,3.2249456e-05,11
2065-06-17,2065,6,17,0.18083072,11
2065-06-18,2065,6,18,0.09143307,11
2065-06-19,2065,6,19,0.008386853,11
2065-06-20,2065,6,20,0.08708117,11
2065-06-21,2065,6,21,0.7128984,11
2065-06-22,2065,6,22,0.87758285,11
2065-06-23,2065,6,23,0.12948789,11
2065-06-24,2065,6,24,3.5653113e-05,11
2065-06-25,2065,6,25,3.0258709e-05,11
2065-06-26,2065,6,26,3.813109,11
2065-06-27,2065,6,27,8.1751365e-05,11
2065-06-28,2065,6,28,4.0069262e-05,11
2065-06-29,2065,6,29,0.03249975,11
2065-06-30,2065,6,30,0.00019076394,11
2065-07-01,2065,7,1,9.972237e-11,11
2065-07-02,2065,7,2,4.455281e-09,11
2065-07-03,2065,7,3,8.486436e-07,11
2065-07-04,2065,7,4,2.4471807e-05,11
2065-07-05,2065,7,5,0.00022043107,11
2065-07-06,2065,7,6,8.444392e-06,11
2065-07-07,2065,7,7,4.6306177e-05,11
2065-07-08,2065,7,8,1.8317749e-05,11
2065-07-09,2065,7,9,3.691657e-08,11
2065-07-10,2065,7,10,0.00031854157,11
2065-07-11,2065,7,11,5.0123905e-08,11
2065-07-12,2065,7,12,1.7088057e-10,11
2065-07-13,2065,7,13,9.1942575e-06,11
2065-07-14,2065,7,14,5.011477e-05,11
2065-07-15,2065,7,15,1.1266809e-05,11
2065-07-16,2065,7,16,0.00013690429,11
2065-07-17,2065,7,17,5.5343653e-06,11
2065-07-18,2065,7,18,1.5975198e-05,11
2065-07-19,2065,7,19,7.3228075e-05,11
2065-07-20,2065,7,20,1.646408e-05,11
2065-07-21,2065,7,21,1.4754593e-05,11
2065-07-22,2065,7,22,3.0235717,11
2065-07-23,2065,7,23,15.21085,11
2065-07-24,2065,7,24,0.00041920954,11
2065-07-25,2065,7,25,5.1396244e-05,11
2065-07-26,2065,7,26,2.27569e-05,11
2065-07-27,2065,7,27,2.7812306e-05,11
2065-07-28,2065,7,28,4.995492e-05,11
2065-07-29,2065,7,29,13.035219,11
2065-07-30,2065,7,30,0.32163838,11
2065-08-01,2065,8,1,5.3068252e-05,11
2065-08-02,2065,8,2,0.00052441156,11
2065-08-03,2065,8,3,1.5268826,11
2065-08-04,2065,8,4,5.0815516,11
2065-08-05,2065,8,5,52.64947,11
2065-08-06,2065,8,6,9.634115e-06,11
2065-08-07,2065,8,7,2.0744186e-05,11
2065-08-08,2065,8,8,0.27498865,11
2065-08-09,2065,8,9,0.11903274,11
2065-08-10,2065,8,10,0.0014181986,11
2065-08-11,2065,8,11,0.50951165,11
2065-08-12,2065,8,12,1.5320405,11
2065-08-13,2065,8,13,4.156972e-05,11
2065-08-14,2065,8,14,1.5043116e-05,11
2065-08-15,2065,8,15,4.292554e-10,11
2065-08-16,2065,8,16,4.5583963e-07,11
2065-08-17,2065,8,17,5.7366815e-06,11
2065-08-18,2065,8,18,0.013513844,11
2065-08-19,2065,8,19,0.00010237264,11
2065-08-20,2065,8,20,0.8015746,11
2065-08-21,2065,8,21,23.073654,11
2065-08-22,2065,8,22,4.301225e-05,11
2065-08-23,2065,8,23,0.066426985,11
2065-08-24,2065,8,24,2.0273146e-05,11
2065-08-25,2065,8,25,1.5327985e-05,11
2065-08-26,2065,8,26,2.8121012e-05,11
2065-08-27,2065,8,27,3.8770766e-05,11
2065-08-28,2065,8,28,0.00024896878,11
2065-08-29,2065,8,29,0.014626262,11
2065-08-30,2065,8,30,3.3474564e-05,11
2065-09-01,2065,9,1,8.0754603e-07,11
2065-09-02,2065,9,2,6.166371e-06,11
2065-09-03,2065,9,3,0.0,11
2065-09-04,2065,9,4,7.812158e-05,11
2065-09-05,2065,9,5,3.5726065e-05,11
2065-09-06,2065,9,6,3.4824203e-07,11
2065-09-07,2065,9,7,7.9593454e-05,11
2065-09-08,2065,9,8,1.9424077,11
2065-09-09,2065,9,9,1.7151458,11
2065-09-10,2065,9,10,4.5609436,11
2065-09-11,2065,9,11,0.00038832828,11
2065-09-12,2065,9,12,0.099164054,11
2065-09-13,2065,9,13,0.62509435,11
2065-09-14,2065,9,14,0.0002743168,11
2065-09-15,2065,9,15,6.534041e-06,11
2065-09-16,2065,9,16,2.0909247e-06,11
2065-09-17,2065,9,17,0.00025579016,11
2065-09-18,2065,9,18,6.768183,11
2065-09-19,2065,9,19,15.832589,11
2065-09-20,2065,9,20,7.657102e-05,11
2065-09-21,2065,9,21,0.00011921914,11
2065-09-22,2065,9,22,0.6473204,11
2065-09-23,2065,9,23,6.990373e-05,11
2065-09-24,2065,9,24,0.8181825,11
2065-09-25,2065,9,25,0.38223565,11
2065-09-26,2065,9,26,0.14266378,11
2065-09-27,2065,9,27,0.034193672,11
2065-09-28,2065,9,28,1.8414198,11
2065-09-29,2065,9,29,0.39290893,11
2065-09-30,2065,9,30,24.064133,11
2065-10-01,2065,10,1,2.598184,11
2065-10-02,2065,10,2,1.2323285,11
2065-10-03,2065,10,3,3.8770388e-05,11
2065-10-04,2065,10,4,6.164966e-05,11
2065-10-05,2065,10,5,4.3282e-06,11
2065-10-06,2065,10,6,1.7615486e-09,11
2065-10-07,2065,10,7,0.0,11
2065-10-08,2065,10,8,1.660192e-05,11
2065-10-09,2065,10,9,4.8643535e-05,11
2065-10-10,2065,10,10,0.0001574863,11
2065-10-11,2065,10,11,3.0823715,11
2065-10-12,2065,10,12,11.324948,11
2065-10-13,2065,10,13,0.6628805,11
2065-10-14,2065,10,14,12.330735,11
2065-10-15,2065,10,15,21.322186,11
2065-10-16,2065,10,16,0.0008923912,11
2065-10-17,2065,10,17,0.007612662,11
2065-10-18,2065,10,18,4.2873282,11
2065-10-19,2065,10,19,2.9864092,11
2065-10-20,2065,10,20,4.9257054,11
2065-10-21,2065,10,21,3.1188648,11
2065-10-22,2065,10,22,14.680337,11
2065-10-23,2065,10,23,0.94357044,11
2065-10-24,2065,10,24,12.06257,11
2065-10-25,2065,10,25,7.5270476,11
2065-10-26,2065,10,26,10.22204,11
2065-10-27,2065,10,27,0.00054472924,11
2065-10-28,2065,10,28,1.970577,11
2065-10-29,2065,10,29,5.7333355,11
2065-10-30,2065,10,30,7.1796603,11
2065-11-01,2065,11,1,0.45853227,11
2065-11-02,2065,11,2,0.7330397,11
2065-11-03,2065,11,3,2.215842,11
2065-11-04,2065,11,4,0.69918,11
2065-11-05,2065,11,5,0.09165683,11
2065-11-06,2065,11,6,0.080393545,11
2065-11-07,2065,11,7,5.4639336e-06,11
2065-11-08,2065,11,8,1.88008e-05,11
2065-11-09,2065,11,9,8.693025e-06,11
2065-11-10,2065,11,10,5.393356e-05,11
2065-11-11,2065,11,11,2.0005577e-05,11
2065-11-12,2065,11,12,0.026986817,11
2065-11-13,2065,11,13,0.0018582633,11
2065-11-14,2065,11,14,6.4080515,11
2065-11-15,2065,11,15,6.9624834,11
2065-11-16,2065,11,16,0.52741945,11
2065-11-17,2065,11,17,0.18262348,11
2065-11-18,2065,11,18,8.218364,11
2065-11-19,2065,11,19,8.489011e-05,11
2065-11-20,2065,11,20,4.1112766,11
2065-11-21,2065,11,21,2.3706653,11
2065-11-22,2065,11,22,6.7957563,11
2065-11-23,2065,11,23,10.84593,11
2065-11-24,2065,11,24,5.6081543,11
2065-11-25,2065,11,25,6.090961,11
2065-11-26,2065,11,26,22.397015,11
2065-11-27,2065,11,27,10.503518,11
2065-11-28,2065,11,28,7.845236,11
2065-11-29,2065,11,29,9.844427,11
2065-11-30,2065,11,30,9.201455,11
2065-12-01,2065,12,1,14.262655,11
2065-12-02,2065,12,2,12.158949,11
2065-12-03,2065,12,3,0.0001240279,11
2065-12-04,2065,12,4,9.948105e-05,11
2065-12-05,2065,12,5,2.1390274,11
2065-12-06,2065,12,6,0.6105917,11
2065-12-07,2065,12,7,0.0016038464,11
2065-12-08,2065,12,8,0.020850368,11
2065-12-09,2065,12,9,0.23465845,11
2065-12-10,2065,12,10,0.00028535086,11
2065-12-11,2065,12,11,0.000665326,11
2065-12-12,2065,12,12,4.9562774,11
2065-12-13,2065,12,13,35.229755,11
2065-12-14,2065,12,14,25.73393,11
2065-12-15,2065,12,15,1.5887074,11
2065-12-16,2065,12,16,0.2137478,11
2065-12-17,2065,12,17,10.319551,11
2065-12-18,2065,12,18,10.01149,11
2065-12-19,2065,12,19,1.1256267,11
2065-12-20,2065,12,20,0.44565767,11
2065-12-21,2065,12,21,3.7852955,11
2065-12-22,2065,12,22,11.473957,11
2065-12-23,2065,12,23,3.4908924,11
2065-12-24,2065,12,24,13.071424,11
2065-12-25,2065,12,25,12.225538,11
2065-12-26,2065,12,26,5.663465,11
2065-12-27,2065,12,27,11.7283745,11
2065-12-28,2065,12,28,13.80669,11
2065-12-29,2065,12,29,48.493904,11
2065-12-30,2065,12,30,24.841494,11
2066-01-01,2066,1,1,0.6447692,11
2066-01-02,2066,1,2,1.2482506,11
2066-01-03,2066,1,3,0.35753134,11
2066-01-04,2066,1,4,22.632399,11
2066-01-05,2066,1,5,9.660879,11
2066-01-06,2066,1,6,8.637848,11
2066-01-07,2066,1,7,0.96860117,11
2066-01-08,2066,1,8,2.4312546,11
2066-01-09,2066,1,9,13.444001,11
2066-01-10,2066,1,10,1.741669,11
2066-01-11,2066,1,11,3.3580287,11
2066-01-12,2066,1,12,12.299821,11
2066-01-13,2066,1,13,5.3574452,11
2066-01-14,2066,1,14,1.9439573,11
2066-01-15,2066,1,15,30.24269,11
2066-01-16,2066,1,16,22.59395,11
2066-01-17,2066,1,17,30.409986,11
2066-01-18,2066,1,18,7.2720003,11
2066-01-19,2066,1,19,14.447774,11
2066-01-20,2066,1,20,11.774328,11
2066-01-21,2066,1,21,6.433648,11
2066-01-22,2066,1,22,8.326896,11
2066-01-23,2066,1,23,10.409298,11
2066-01-24,2066,1,24,24.40732,11
2066-01-25,2066,1,25,5.872658,11
2066-01-26,2066,1,26,4.2403436,11
2066-01-27,2066,1,27,14.577057,11
2066-01-28,2066,1,28,0.86487275,11
2066-01-29,2066,1,29,6.3568277,11
2066-01-30,2066,1,30,4.263004,11
2066-02-01,2066,2,1,4.5387974,11
2066-02-02,2066,2,2,22.491182,11
2066-02-03,2066,2,3,11.123284,11
2066-02-04,2066,2,4,7.570751,11
2066-02-05,2066,2,5,8.700906,11
2066-02-06,2066,2,6,30.682764,11
2066-02-07,2066,2,7,2.8998709,11
2066-02-08,2066,2,8,0.8463675,11
2066-02-09,2066,2,9,3.6609867,11
2066-02-10,2066,2,10,0.010818957,11
2066-02-11,2066,2,11,4.4280176e-05,11
2066-02-12,2066,2,12,0.0046654125,11
2066-02-13,2066,2,13,0.21598563,11
2066-02-14,2066,2,14,2.6410747,11
2066-02-15,2066,2,15,9.864527,11
2066-02-16,2066,2,16,15.8386965,11
2066-02-17,2066,2,17,0.5638932,11
2066-02-18,2066,2,18,0.3999597,11
2066-02-19,2066,2,19,0.00056446483,11
2066-02-20,2066,2,20,1.2230378e-05,11
2066-02-21,2066,2,21,1.768998e-05,11
2066-02-22,2066,2,22,3.4042732e-05,11
2066-02-23,2066,2,23,0.00017421499,11
2066-02-24,2066,2,24,7.952693,11
2066-02-25,2066,2,25,19.606886,11
2066-02-26,2066,2,26,13.562887,11
2066-02-27,2066,2,27,3.4251854,11
2066-02-28,2066,2,28,1.4580052,11
2066-02-29,2066,2,29,9.88087,11
2066-02-30,2066,2,30,7.439644,11
2066-03-01,2066,3,1,8.117896,11
2066-03-02,2066,3,2,6.502045,11
2066-03-03,2066,3,3,4.8093414,11
2066-03-04,2066,3,4,0.041948795,11
2066-03-05,2066,3,5,1.930256e-05,11
2066-03-06,2066,3,6,0.001988699,11
2066-03-07,2066,3,7,8.315932e-05,11
2066-03-08,2066,3,8,17.103138,11
2066-03-09,2066,3,9,9.6456175,11
2066-03-10,2066,3,10,5.1388335,11
2066-03-11,2066,3,11,11.986541,11
2066-03-12,2066,3,12,0.52269393,11
2066-03-13,2066,3,13,0.66620016,11
2066-03-14,2066,3,14,6.819731,11
2066-03-15,2066,3,15,2.0925062,11
2066-03-16,2066,3,16,8.86588,11
2066-03-17,2066,3,17,1.9023359,11
2066-03-18,2066,3,18,15.261812,11
2066-03-19,2066,3,19,3.8192766,11
2066-03-20,2066,3,20,0.8494237,11
2066-03-21,2066,3,21,1.611583e-05,11
2066-03-22,2066,3,22,0.08920004,11
2066-03-23,2066,3,23,0.07184418,11
2066-03-24,2066,3,24,0.30536574,11
2066-03-25,2066,3,25,0.80720216,11
2066-03-26,2066,3,26,9.320866e-06,11
2066-03-27,2066,3,27,0.0008158621,11
2066-03-28,2066,3,28,0.0023661219,11
