Date,Year,Month,Day,Baseline_MaxTemp,≥25°C,≥28°C,≥30°C,≥32°C,Current_MaxTemp,≥25°C,≥28°C,≥30°C,≥32°C
2020-03-08,2020,3,8,,,,,,9.9,,,,
2020-03-09,2020,3,9,,,,,,10.6,,,,
2020-03-10,2020,3,10,,,,,,11.6,,,,
2020-03-11,2020,3,11,,,,,,12.9,,,,
2020-03-12,2020,3,12,,,,,,8.2,,,,
2020-03-13,2020,3,13,,,,,,8.5,,,,
2020-03-14,2020,3,14,,,,,,9.6,,,,
2020-03-15,2020,3,15,,,,,,9.9,,,,
2020-03-16,2020,3,16,,,,,,11.0,,,,
2020-03-17,2020,3,17,,,,,,10.8,,,,
2020-03-18,2020,3,18,,,,,,11.4,,,,
2020-03-19,2020,3,19,,,,,,10.8,,,,
2020-03-20,2020,3,20,,,,,,10.3,,,,
2020-03-21,2020,3,21,,,,,,8.2,,,,
2020-03-22,2020,3,22,,,,,,11.5,,,,
2020-03-23,2020,3,23,,,,,,11.8,,,,
2020-03-24,2020,3,24,,,,,,13.8,,,,
2020-03-25,2020,3,25,,,,,,14.2,,,,
2020-03-26,2020,3,26,,,,,,14.4,,,,
2020-03-27,2020,3,27,,,,,,11.9,,,,
2020-03-28,2020,3,28,,,,,,11.4,,,,
2020-03-29,2020,3,29,,,,,,8.3,,,,
2020-03-30,2020,3,30,,,,,,11.2,,,,
2020-03-31,2020,3,31,,,,,,10.2,,,,
2020-04-01,2020,4,1,,,,,,10.2,,,,
2020-04-02,2020,4,2,,,,,,11.9,,,,
2020-04-03,2020,4,3,,,,,,11.1,,,,
2020-04-04,2020,4,4,,,,,,14.1,,,,
2020-04-05,2020,4,5,,,,,,17.1,,,,
2020-04-06,2020,4,6,,,,,,14.1,,,,
2020-04-07,2020,4,7,,,,,,15.8,,,,
2020-04-08,2020,4,8,,,,,,19.6,,,,
2020-04-09,2020,4,9,,,,,,21.1,,,,
2020-04-10,2020,4,10,,,,,,23.2,,,,
2020-04-11,2020,4,11,,,,,,23.9,,,,
2020-04-12,2020,4,12,,,,,,17.5,,,,
2020-04-13,2020,4,13,,,,,,14.5,,,,
2020-04-14,2020,4,14,,,,,,12.5,,,,
2020-04-15,2020,4,15,,,,,,16.1,,,,
2020-04-16,2020,4,16,,,,,,18.3,,,,
2020-04-17,2020,4,17,,,,,,13.6,,,,
2020-04-18,2020,4,18,,,,,,15.1,,,,
2020-04-19,2020,4,19,,,,,,16.8,,,,
2020-04-20,2020,4,20,,,,,,17.5,,,,
2020-04-21,2020,4,21,,,,,,19.3,,,,
2020-04-22,2020,4,22,,,,,,20.3,,,,
2020-04-23,2020,4,23,,,,,,20.0,,,,
2020-04-24,2020,4,24,,,,,,17.9,,,,
2020-04-25,2020,4,25,,,,,,14.7,,,,
2020-04-26,2020,4,26,,,,,,16.7,,,,
2020-04-27,2020,4,27,,,,,,14.4,,,,
2020-04-28,2020,4,28,,,,,,12.2,,,,
2020-04-29,2020,4,29,,,,,,12.3,,,,
2020-04-30,2020,4,30,,,,,,11.6,,,,
2020-05-01,2020,5,1,,,,,,12.7,,,,
2020-05-02,2020,5,2,,,,,,15.4,,,,
2020-05-03,2020,5,3,,,,,,13.2,,,,
2020-05-04,2020,5,4,,,,,,15.7,,,,
2020-05-05,2020,5,5,,,,,,11.1,,,,
2020-05-06,2020,5,6,,,,,,16.3,,,,
2020-05-07,2020,5,7,,,,,,19.0,,,,
2020-05-08,2020,5,8,,,,,,19.4,,,,
2020-05-09,2020,5,9,,,,,,22.4,,,,
2020-05-10,2020,5,10,,,,,,21.4,,,,
2020-05-11,2020,5,11,,,,,,11.9,,,,
2020-05-12,2020,5,12,,,,,,14.1,,,,
2020-05-13,2020,5,13,,,,,,14.5,,,,
2020-05-14,2020,5,14,,,,,,14.0,,,,
2020-05-15,2020,5,15,,,,,,14.9,,,,
2020-05-16,2020,5,16,,,,,,17.2,,,,
2020-05-17,2020,5,17,,,,,,16.5,,,,
2020-05-18,2020,5,18,,,,,,17.6,,,,
2020-05-19,2020,5,19,,,,,,16.4,,,,
2020-05-20,2020,5,20,,,,,,20.8,,,,
2020-05-21,2020,5,21,,,,,,21.5,,,,
2020-05-22,2020,5,22,,,,,,16.4,,,,
2020-05-23,2020,5,23,,,,,,15.1,,,,
2020-05-24,2020,5,24,,,,,,18.0,,,,
2020-05-25,2020,5,25,,,,,,19.6,,,,
2020-05-26,2020,5,26,,,,,,21.7,,,,
2020-05-27,2020,5,27,,,,,,25.2,Yes,,,
2020-05-28,2020,5,28,,,,,,21.6,,,,
2020-05-29,2020,5,29,,,,,,22.6,,,,
2020-05-30,2020,5,30,,,,,,23.6,,,,
2020-05-31,2020,5,31,,,,,,23.8,,,,
2020-06-01,2020,6,1,,,,,,23.8,,,,
2020-06-02,2020,6,2,,,,,,25.6,Yes,,,
2020-06-03,2020,6,3,,,,,,15.0,,,,
2020-06-04,2020,6,4,,,,,,15.5,,,,
2020-06-05,2020,6,5,,,,,,16.0,,,,
2020-06-06,2020,6,6,,,,,,11.5,,,,
2020-06-07,2020,6,7,,,,,,15.0,,,,
2020-06-08,2020,6,8,,,,,,17.2,,,,
2020-06-09,2020,6,9,,,,,,16.6,,,,
2020-06-10,2020,6,10,,,,,,14.3,,,,
2020-06-11,2020,6,11,,,,,,17.2,,,,
2020-06-12,2020,6,12,,,,,,16.6,,,,
2020-06-13,2020,6,13,,,,,,16.2,,,,
2020-06-14,2020,6,14,,,,,,17.1,,,,
2020-06-15,2020,6,15,,,,,,18.1,,,,
2020-06-16,2020,6,16,,,,,,17.9,,,,
2020-06-17,2020,6,17,,,,,,16.7,,,,
2020-06-18,2020,6,18,,,,,,14.0,,,,
2020-06-19,2020,6,19,,,,,,16.7,,,,
2020-06-20,2020,6,20,,,,,,17.8,,,,
2020-06-21,2020,6,21,,,,,,16.9,,,,
2020-06-22,2020,6,22,,,,,,17.2,,,,
2020-06-23,2020,6,23,,,,,,24.4,,,,
2020-06-24,2020,6,24,,,,,,27.1,Yes,,,
2020-06-25,2020,6,25,,,,,,27.8,Yes,,,
2020-06-26,2020,6,26,,,,,,16.9,,,,
2020-06-27,2020,6,27,,,,,,16.0,,,,
2020-06-28,2020,6,28,,,,,,16.4,,,,
2020-06-29,2020,6,29,,,,,,16.1,,,,
2020-06-30,2020,6,30,,,,,,17.3,,,,
2020-07-01,2020,7,1,,,,,,17.3,,,,
2020-07-02,2020,7,2,,,,,,17.5,,,,
2020-07-03,2020,7,3,,,,,,15.9,,,,
2020-07-04,2020,7,4,,,,,,16.1,,,,
2020-07-05,2020,7,5,,,,,,16.5,,,,
2020-07-06,2020,7,6,,,,,,17.6,,,,
2020-07-07,2020,7,7,,,,,,17.1,,,,
2020-07-08,2020,7,8,,,,,,16.4,,,,
2020-07-09,2020,7,9,,,,,,16.5,,,,
2020-07-10,2020,7,10,,,,,,17.2,,,,
2020-07-11,2020,7,11,,,,,,20.9,,,,
2020-07-12,2020,7,12,,,,,,21.8,,,,
2020-07-13,2020,7,13,,,,,,19.2,,,,
2020-07-14,2020,7,14,,,,,,17.0,,,,
2020-07-15,2020,7,15,,,,,,17.4,,,,
2020-07-16,2020,7,16,,,,,,19.4,,,,
2020-07-17,2020,7,17,,,,,,21.5,,,,
2020-07-18,2020,7,18,,,,,,20.0,,,,
2020-07-19,2020,7,19,,,,,,19.9,,,,
2020-07-20,2020,7,20,,,,,,19.6,,,,
2020-07-21,2020,7,21,,,,,,21.6,,,,
2020-07-22,2020,7,22,,,,,,22.0,,,,
2020-07-23,2020,7,23,,,,,,16.8,,,,
2020-07-24,2020,7,24,,,,,,18.7,,,,
2020-07-25,2020,7,25,,,,,,18.8,,,,
2020-07-26,2020,7,26,,,,,,18.8,,,,
2020-07-27,2020,7,27,,,,,,19.0,,,,
2020-07-28,2020,7,28,,,,,,18.4,,,,
2020-07-29,2020,7,29,,,,,,18.9,,,,
2020-07-30,2020,7,30,,,,,,22.5,,,,
2020-07-31,2020,7,31,,,,,,23.8,,,,
2020-08-01,2020,8,1,,,,,,18.5,,,,
2020-08-02,2020,8,2,,,,,,18.2,,,,
2020-08-03,2020,8,3,,,,,,19.6,,,,
2020-08-04,2020,8,4,,,,,,17.6,,,,
2020-08-05,2020,8,5,,,,,,17.9,,,,
2020-08-06,2020,8,6,,,,,,20.6,,,,
2020-08-07,2020,8,7,,,,,,26.3,Yes,,,
2020-08-08,2020,8,8,,,,,,21.8,,,,
2020-08-09,2020,8,9,,,,,,23.9,,,,
2020-08-10,2020,8,10,,,,,,24.2,,,,
2020-08-11,2020,8,11,,,,,,25.5,Yes,,,
2020-08-12,2020,8,12,,,,,,27.5,Yes,,,
2020-08-13,2020,8,13,,,,,,25.4,Yes,,,
2020-08-14,2020,8,14,,,,,,19.3,,,,
2020-08-15,2020,8,15,,,,,,23.0,,,,
2020-08-16,2020,8,16,,,,,,19.8,,,,
2020-08-17,2020,8,17,,,,,,18.3,,,,
2020-08-18,2020,8,18,,,,,,21.3,,,,
2020-08-19,2020,8,19,,,,,,19.2,,,,
2020-08-20,2020,8,20,,,,,,18.5,,,,
2020-08-21,2020,8,21,,,,,,19.0,,,,
2020-08-22,2020,8,22,,,,,,18.4,,,,
2020-08-23,2020,8,23,,,,,,17.7,,,,
2020-08-24,2020,8,24,,,,,,18.3,,,,
2020-08-25,2020,8,25,,,,,,17.1,,,,
2020-08-26,2020,8,26,,,,,,19.7,,,,
2020-08-27,2020,8,27,,,,,,18.7,,,,
2020-08-28,2020,8,28,,,,,,16.2,,,,
2020-08-29,2020,8,29,,,,,,16.9,,,,
2020-08-30,2020,8,30,,,,,,18.8,,,,
2020-08-31,2020,8,31,,,,,,17.6,,,,
2020-09-01,2020,9,1,,,,,,18.7,,,,
2020-09-02,2020,9,2,,,,,,17.6,,,,
2020-09-03,2020,9,3,,,,,,17.1,,,,
2020-09-04,2020,9,4,,,,,,17.6,,,,
2020-09-05,2020,9,5,,,,,,17.8,,,,
2020-09-06,2020,9,6,,,,,,18.2,,,,
2020-09-07,2020,9,7,,,,,,17.4,,,,
2020-09-08,2020,9,8,,,,,,21.0,,,,
2020-09-09,2020,9,9,,,,,,18.8,,,,
2020-09-10,2020,9,10,,,,,,19.6,,,,
2020-09-11,2020,9,11,,,,,,15.3,,,,
2020-09-12,2020,9,12,,,,,,19.0,,,,
2020-09-13,2020,9,13,,,,,,20.3,,,,
2020-09-14,2020,9,14,,,,,,26.1,Yes,,,
2020-09-15,2020,9,15,,,,,,20.6,,,,
2020-09-16,2020,9,16,,,,,,22.9,,,,
2020-09-17,2020,9,17,,,,,,22.1,,,,
2020-09-18,2020,9,18,,,,,,21.0,,,,
2020-09-19,2020,9,19,,,,,,20.1,,,,
2020-09-20,2020,9,20,,,,,,22.2,,,,
2020-09-21,2020,9,21,,,,,,24.0,,,,
2020-09-22,2020,9,22,,,,,,17.0,,,,
2020-09-23,2020,9,23,,,,,,14.3,,,,
2020-09-24,2020,9,24,,,,,,11.9,,,,
2020-09-25,2020,9,25,,,,,,13.9,,,,
2020-09-26,2020,9,26,,,,,,13.9,,,,
2020-09-27,2020,9,27,,,,,,14.8,,,,
2020-09-28,2020,9,28,,,,,,16.2,,,,
2020-09-29,2020,9,29,,,,,,17.5,,,,
2020-09-30,2020,9,30,,,,,,15.2,,,,
2020-10-01,2020,10,1,,,,,,12.8,,,,
2020-10-02,2020,10,2,,,,,,12.0,,,,
2020-10-03,2020,10,3,,,,,,11.2,,,,
2020-10-04,2020,10,4,,,,,,11.8,,,,
2020-10-05,2020,10,5,,,,,,12.5,,,,
2020-10-06,2020,10,6,,,,,,14.0,,,,
2020-10-07,2020,10,7,,,,,,15.3,,,,
2020-10-08,2020,10,8,,,,,,14.0,,,,
2020-10-09,2020,10,9,,,,,,13.2,,,,
2020-10-10,2020,10,10,,,,,,13.7,,,,
2020-10-11,2020,10,11,,,,,,14.0,,,,
2020-10-12,2020,10,12,,,,,,13.8,,,,
2020-10-13,2020,10,13,,,,,,12.5,,,,
2020-10-14,2020,10,14,,,,,,14.4,,,,
2020-10-15,2020,10,15,,,,,,13.2,,,,
2020-10-16,2020,10,16,,,,,,13.3,,,,
2020-10-17,2020,10,17,,,,,,11.6,,,,
2020-10-18,2020,10,18,,,,,,13.7,,,,
2020-10-19,2020,10,19,,,,,,13.6,,,,
2020-10-20,2020,10,20,,,,,,14.8,,,,
2020-10-21,2020,10,21,,,,,,14.3,,,,
2020-10-22,2020,10,22,,,,,,13.4,,,,
2020-10-23,2020,10,23,,,,,,13.2,,,,
2020-10-24,2020,10,24,,,,,,12.3,,,,
2020-10-25,2020,10,25,,,,,,11.7,,,,
2020-10-26,2020,10,26,,,,,,12.8,,,,
2020-10-27,2020,10,27,,,,,,13.3,,,,
2020-10-28,2020,10,28,,,,,,12.5,,,,
2020-10-29,2020,10,29,,,,,,13.9,,,,
2020-10-30,2020,10,30,,,,,,14.2,,,,
2020-10-31,2020,10,31,,,,,,14.2,,,,
2020-11-01,2020,11,1,,,,,,15.6,,,,
2020-11-02,2020,11,2,,,,,,12.2,,,,
2020-11-03,2020,11,3,,,,,,9.1,,,,
2020-11-04,2020,11,4,,,,,,11.7,,,,
2020-11-05,2020,11,5,,,,,,11.4,,,,
2020-11-06,2020,11,6,,,,,,12.9,,,,
2020-11-07,2020,11,7,,,,,,15.1,,,,
2020-11-08,2020,11,8,,,,,,13.0,,,,
2020-11-09,2020,11,9,,,,,,13.2,,,,
2020-11-10,2020,11,10,,,,,,12.6,,,,
2020-11-11,2020,11,11,,,,,,12.5,,,,
2020-11-12,2020,11,12,,,,,,12.5,,,,
2020-11-13,2020,11,13,,,,,,12.9,,,,
2020-11-14,2020,11,14,,,,,,13.1,,,,
2020-11-15,2020,11,15,,,,,,9.9,,,,
2020-11-16,2020,11,16,,,,,,12.0,,,,
2020-11-17,2020,11,17,,,,,,12.7,,,,
2020-11-18,2020,11,18,,,,,,13.7,,,,
2020-11-19,2020,11,19,,,,,,10.1,,,,
2020-11-20,2020,11,20,,,,,,10.1,,,,
2020-11-21,2020,11,21,,,,,,10.6,,,,
2020-11-22,2020,11,22,,,,,,10.1,,,,
2020-11-23,2020,11,23,,,,,,11.5,,,,
2020-11-24,2020,11,24,,,,,,11.8,,,,
2020-11-25,2020,11,25,,,,,,10.5,,,,
2020-11-26,2020,11,26,,,,,,10.1,,,,
2020-11-27,2020,11,27,,,,,,10.5,,,,
2020-11-28,2020,11,28,,,,,,12.6,,,,
2020-11-29,2020,11,29,,,,,,12.9,,,,
2020-11-30,2020,11,30,,,,,,9.9,,,,
2020-12-01,2020,12,1,,,,,,9.7,,,,
2020-12-02,2020,12,2,,,,,,9.8,,,,
2020-12-03,2020,12,3,,,,,,5.9,,,,
2020-12-04,2020,12,4,,,,,,7.0,,,,
2020-12-05,2020,12,5,,,,,,6.8,,,,
2020-12-06,2020,12,6,,,,,,9.6,,,,
2020-12-07,2020,12,7,,,,,,5.7,,,,
2020-12-08,2020,12,8,,,,,,7.8,,,,
2020-12-09,2020,12,9,,,,,,9.0,,,,
2020-12-10,2020,12,10,,,,,,10.5,,,,
2020-12-11,2020,12,11,,,,,,9.8,,,,
2020-12-12,2020,12,12,,,,,,11.0,,,,
2020-12-13,2020,12,13,,,,,,11.8,,,,
2020-12-14,2020,12,14,,,,,,10.1,,,,
2020-12-15,2020,12,15,,,,,,9.9,,,,
2020-12-16,2020,12,16,,,,,,9.6,,,,
2020-12-17,2020,12,17,,,,,,11.8,,,,
2020-12-18,2020,12,18,,,,,,12.0,,,,
2020-12-19,2020,12,19,,,,,,10.5,,,,
2020-12-20,2020,12,20,,,,,,12.2,,,,
2020-12-21,2020,12,21,,,,,,12.7,,,,
2020-12-22,2020,12,22,,,,,,11.7,,,,
2020-12-23,2020,12,23,,,,,,10.9,,,,
2020-12-24,2020,12,24,,,,,,7.5,,,,
2020-12-25,2020,12,25,,,,,,8.1,,,,
2020-12-26,2020,12,26,,,,,,9.7,,,,
2020-12-27,2020,12,27,,,,,,6.9,,,,
2020-12-28,2020,12,28,,,,,,5.2,,,,
2020-12-29,2020,12,29,,,,,,5.2,,,,
2020-12-30,2020,12,30,,,,,,3.5,,,,
2020-12-31,2020,12,31,,,,,,8.7,,,,
2021-01-01,2021,1,1,,,,,,5.9,,,,
2021-01-02,2021,1,2,,,,,,5.9,,,,
2021-01-03,2021,1,3,,,,,,5.1,,,,
2021-01-04,2021,1,4,,,,,,4.6,,,,
2021-01-05,2021,1,5,,,,,,4.9,,,,
2021-01-06,2021,1,6,,,,,,3.4,,,,
2021-01-07,2021,1,7,,,,,,3.9,,,,
2021-01-08,2021,1,8,,,,,,6.4,,,,
2021-01-09,2021,1,9,,,,,,5.6,,,,
2021-01-10,2021,1,10,,,,,,1.4,,,,
2021-01-11,2021,1,11,,,,,,6.3,,,,
2021-01-12,2021,1,12,,,,,,9.0,,,,
2021-01-13,2021,1,13,,,,,,9.5,,,,
2021-01-14,2021,1,14,,,,,,9.6,,,,
2021-01-15,2021,1,15,,,,,,8.3,,,,
2021-01-16,2021,1,16,,,,,,10.2,,,,
2021-01-17,2021,1,17,,,,,,9.1,,,,
2021-01-18,2021,1,18,,,,,,8.3,,,,
2021-01-19,2021,1,19,,,,,,10.3,,,,
2021-01-20,2021,1,20,,,,,,10.8,,,,
2021-01-21,2021,1,21,,,,,,10.1,,,,
2021-01-22,2021,1,22,,,,,,6.9,,,,
2021-01-23,2021,1,23,,,,,,7.5,,,,
2021-01-24,2021,1,24,,,,,,6.7,,,,
2021-01-25,2021,1,25,,,,,,5.9,,,,
2021-01-26,2021,1,26,,,,,,6.7,,,,
2021-01-27,2021,1,27,,,,,,9.6,,,,
2021-01-28,2021,1,28,,,,,,11.1,,,,
2021-01-29,2021,1,29,,,,,,11.9,,,,
2021-01-30,2021,1,30,,,,,,10.3,,,,
2021-01-31,2021,1,31,,,,,,9.6,,,,
2021-02-01,2021,2,1,,,,,,6.2,,,,
2021-02-02,2021,2,2,,,,,,11.0,,,,
2021-02-03,2021,2,3,,,,,,11.3,,,,
2021-02-04,2021,2,4,,,,,,9.4,,,,
2021-02-05,2021,2,5,,,,,,8.6,,,,
2021-02-06,2021,2,6,,,,,,7.5,,,,
2021-02-07,2021,2,7,,,,,,8.1,,,,
2021-02-08,2021,2,8,,,,,,4.4,,,,
2021-02-09,2021,2,9,,,,,,2.4,,,,
2021-02-10,2021,2,10,,,,,,0.3,,,,
2021-02-11,2021,2,11,,,,,,2.7,,,,
2021-02-12,2021,2,12,,,,,,2.7,,,,
2021-02-13,2021,2,13,,,,,,4.7,,,,
2021-02-14,2021,2,14,,,,,,7.6,,,,
2021-02-15,2021,2,15,,,,,,9.9,,,,
2021-02-16,2021,2,16,,,,,,10.9,,,,
2021-02-17,2021,2,17,,,,,,10.9,,,,
2021-02-18,2021,2,18,,,,,,9.8,,,,
2021-02-19,2021,2,19,,,,,,9.3,,,,
2021-02-20,2021,2,20,,,,,,11.0,,,,
2021-02-21,2021,2,21,,,,,,11.8,,,,
2021-02-22,2021,2,22,,,,,,9.0,,,,
2021-02-23,2021,2,23,,,,,,11.4,,,,
2021-02-24,2021,2,24,,,,,,11.1,,,,
2021-02-25,2021,2,25,,,,,,11.8,,,,
2021-02-26,2021,2,26,,,,,,11.1,,,,
2021-02-27,2021,2,27,,,,,,10.7,,,,
2021-02-28,2021,2,28,,,,,,12.6,,,,
2021-03-01,2021,3,1,,,,,,13.0,,,,
2021-03-02,2021,3,2,,,,,,10.7,,,,
2021-03-03,2021,3,3,,,,,,11.2,,,,
2021-03-04,2021,3,4,,,,,,10.4,,,,
2021-03-05,2021,3,5,,,,,,7.3,,,,
2021-03-06,2021,3,6,,,,,,7.9,,,,
2021-03-07,2021,3,7,,,,,,6.6,,,,
2021-03-08,2021,3,8,,,,,,7.7,,,,
2021-03-09,2021,3,9,,,,,,9.0,,,,
2021-03-10,2021,3,10,,,,,,8.8,,,,
2021-03-11,2021,3,11,,,,,,11.2,,,,
2021-03-12,2021,3,12,,,,,,8.2,,,,
2021-03-13,2021,3,13,,,,,,8.9,,,,
2021-03-14,2021,3,14,,,,,,8.1,,,,
2021-03-15,2021,3,15,,,,,,9.9,,,,
2021-03-16,2021,3,16,,,,,,10.5,,,,
2021-03-17,2021,3,17,,,,,,12.1,,,,
2021-03-18,2021,3,18,,,,,,12.4,,,,
2021-03-19,2021,3,19,,,,,,10.9,,,,
2021-03-20,2021,3,20,,,,,,11.5,,,,
2021-03-21,2021,3,21,,,,,,9.7,,,,
2021-03-22,2021,3,22,,,,,,11.4,,,,
2021-03-23,2021,3,23,,,,,,11.1,,,,
2021-03-24,2021,3,24,,,,,,11.0,,,,
2021-03-25,2021,3,25,,,,,,13.1,,,,
2021-03-26,2021,3,26,,,,,,13.4,,,,
2021-03-27,2021,3,27,,,,,,9.6,,,,
2021-03-28,2021,3,28,,,,,,11.5,,,,
2021-03-29,2021,3,29,,,,,,11.3,,,,
2021-03-30,2021,3,30,,,,,,14.8,,,,
2021-03-31,2021,3,31,,,,,,21.1,,,,
2021-04-01,2021,4,1,,,,,,18.4,,,,
2021-04-02,2021,4,2,,,,,,18.5,,,,
2021-04-03,2021,4,3,,,,,,14.1,,,,
2021-04-04,2021,4,4,,,,,,11.1,,,,
2021-04-05,2021,4,5,,,,,,13.5,,,,
2021-04-06,2021,4,6,,,,,,8.9,,,,
2021-04-07,2021,4,7,,,,,,7.9,,,,
2021-04-08,2021,4,8,,,,,,8.2,,,,
2021-04-09,2021,4,9,,,,,,9.5,,,,
2021-04-10,2021,4,10,,,,,,12.9,,,,
2021-04-11,2021,4,11,,,,,,10.8,,,,
2021-04-12,2021,4,12,,,,,,10.9,,,,
2021-04-13,2021,4,13,,,,,,11.8,,,,
2021-04-14,2021,4,14,,,,,,10.8,,,,
2021-04-15,2021,4,15,,,,,,12.2,,,,
2021-04-16,2021,4,16,,,,,,11.0,,,,
2021-04-17,2021,4,17,,,,,,10.6,,,,
2021-04-18,2021,4,18,,,,,,11.8,,,,
2021-04-19,2021,4,19,,,,,,12.5,,,,
2021-04-20,2021,4,20,,,,,,12.3,,,,
2021-04-21,2021,4,21,,,,,,16.1,,,,
2021-04-22,2021,4,22,,,,,,17.0,,,,
2021-04-23,2021,4,23,,,,,,13.4,,,,
2021-04-24,2021,4,24,,,,,,16.3,,,,
2021-04-25,2021,4,25,,,,,,15.3,,,,
2021-04-26,2021,4,26,,,,,,15.9,,,,
2021-04-27,2021,4,27,,,,,,14.8,,,,
2021-04-28,2021,4,28,,,,,,14.9,,,,
2021-04-29,2021,4,29,,,,,,10.4,,,,
2021-04-30,2021,4,30,,,,,,12.3,,,,
2021-05-01,2021,5,1,,,,,,13.8,,,,
2021-05-02,2021,5,2,,,,,,13.2,,,,
2021-05-03,2021,5,3,,,,,,14.3,,,,
2021-05-04,2021,5,4,,,,,,11.6,,,,
2021-05-05,2021,5,5,,,,,,11.5,,,,
2021-05-06,2021,5,6,,,,,,11.0,,,,
2021-05-07,2021,5,7,,,,,,12.4,,,,
2021-05-08,2021,5,8,,,,,,12.6,,,,
2021-05-09,2021,5,9,,,,,,12.3,,,,
2021-05-10,2021,5,10,,,,,,13.1,,,,
2021-05-11,2021,5,11,,,,,,13.4,,,,
2021-05-12,2021,5,12,,,,,,12.0,,,,
2021-05-13,2021,5,13,,,,,,10.5,,,,
2021-05-14,2021,5,14,,,,,,13.4,,,,
2021-05-15,2021,5,15,,,,,,14.6,,,,
2021-05-16,2021,5,16,,,,,,14.1,,,,
2021-05-17,2021,5,17,,,,,,12.3,,,,
2021-05-18,2021,5,18,,,,,,12.7,,,,
2021-05-19,2021,5,19,,,,,,14.8,,,,
2021-05-20,2021,5,20,,,,,,14.8,,,,
2021-05-21,2021,5,21,,,,,,12.9,,,,
2021-05-22,2021,5,22,,,,,,10.2,,,,
2021-05-23,2021,5,23,,,,,,12.2,,,,
2021-05-24,2021,5,24,,,,,,10.2,,,,
2021-05-25,2021,5,25,,,,,,11.4,,,,
2021-05-26,2021,5,26,,,,,,11.9,,,,
2021-05-27,2021,5,27,,,,,,15.9,,,,
2021-05-28,2021,5,28,,,,,,15.5,,,,
2021-05-29,2021,5,29,,,,,,18.3,,,,
2021-05-30,2021,5,30,,,,,,20.4,,,,
2021-05-31,2021,5,31,,,,,,20.0,,,,
2021-06-01,2021,6,1,,,,,,20.4,,,,
2021-06-02,2021,6,2,,,,,,22.5,,,,
2021-06-03,2021,6,3,,,,,,20.8,,,,
2021-06-04,2021,6,4,,,,,,16.8,,,,
2021-06-05,2021,6,5,,,,,,17.0,,,,
2021-06-06,2021,6,6,,,,,,16.0,,,,
2021-06-07,2021,6,7,,,,,,18.4,,,,
2021-06-08,2021,6,8,,,,,,18.4,,,,
2021-06-09,2021,6,9,,,,,,17.9,,,,
2021-06-10,2021,6,10,,,,,,17.1,,,,
2021-06-11,2021,6,11,,,,,,17.9,,,,
2021-06-12,2021,6,12,,,,,,18.6,,,,
2021-06-13,2021,6,13,,,,,,20.5,,,,
2021-06-14,2021,6,14,,,,,,23.0,,,,
2021-06-15,2021,6,15,,,,,,20.5,,,,
2021-06-16,2021,6,16,,,,,,20.7,,,,
2021-06-17,2021,6,17,,,,,,21.2,,,,
2021-06-18,2021,6,18,,,,,,17.9,,,,
2021-06-19,2021,6,19,,,,,,19.5,,,,
2021-06-20,2021,6,20,,,,,,16.5,,,,
2021-06-21,2021,6,21,,,,,,18.5,,,,
2021-06-22,2021,6,22,,,,,,15.1,,,,
2021-06-23,2021,6,23,,,,,,18.2,,,,
2021-06-24,2021,6,24,,,,,,19.1,,,,
2021-06-25,2021,6,25,,,,,,21.5,,,,
2021-06-26,2021,6,26,,,,,,17.2,,,,
2021-06-27,2021,6,27,,,,,,16.8,,,,
2021-06-28,2021,6,28,,,,,,16.7,,,,
2021-06-29,2021,6,29,,,,,,20.1,,,,
2021-06-30,2021,6,30,,,,,,20.1,,,,
2021-07-01,2021,7,1,,,,,,22.8,,,,
2021-07-02,2021,7,2,,,,,,17.6,,,,
2021-07-03,2021,7,3,,,,,,19.2,,,,
2021-07-04,2021,7,4,,,,,,18.3,,,,
2021-07-05,2021,7,5,,,,,,18.0,,,,
2021-07-06,2021,7,6,,,,,,15.5,,,,
2021-07-07,2021,7,7,,,,,,17.3,,,,
2021-07-08,2021,7,8,,,,,,18.3,,,,
2021-07-09,2021,7,9,,,,,,20.1,,,,
2021-07-10,2021,7,10,,,,,,16.7,,,,
2021-07-11,2021,7,11,,,,,,18.1,,,,
2021-07-12,2021,7,12,,,,,,15.6,,,,
2021-07-13,2021,7,13,,,,,,19.4,,,,
2021-07-14,2021,7,14,,,,,,22.1,,,,
2021-07-15,2021,7,15,,,,,,21.9,,,,
2021-07-16,2021,7,16,,,,,,22.6,,,,
2021-07-17,2021,7,17,,,,,,25.8,Yes,,,
2021-07-18,2021,7,18,,,,,,26.5,Yes,,,
2021-07-19,2021,7,19,,,,,,26.1,Yes,,,
2021-07-20,2021,7,20,,,,,,26.4,Yes,,,
2021-07-21,2021,7,21,,,,,,27.2,Yes,,,
2021-07-22,2021,7,22,,,,,,28.7,Yes,Yes,,
2021-07-23,2021,7,23,,,,,,27.6,Yes,,,
2021-07-24,2021,7,24,,,,,,22.5,,,,
2021-07-25,2021,7,25,,,,,,21.6,,,,
2021-07-26,2021,7,26,,,,,,22.2,,,,
2021-07-27,2021,7,27,,,,,,23.2,,,,
2021-07-28,2021,7,28,,,,,,19.2,,,,
2021-07-29,2021,7,29,,,,,,18.3,,,,
2021-07-30,2021,7,30,,,,,,17.5,,,,
2021-07-31,2021,7,31,,,,,,16.8,,,,
2021-08-01,2021,8,1,,,,,,18.2,,,,
2021-08-02,2021,8,2,,,,,,20.6,,,,
